product_id,category,price,promotion_active,discount_percent,units_sold,inventory_level,day_of_week,day,month,year
1817,Home,1884,No,0,20,412,Monday,22,6,2024
1289,Clothing,1964,Yes,30,22,403,Sunday,16,7,2024
1595,Home,1239,No,0,43,473,Saturday,3,2,2024
1274,Grocery,339,Yes,5,26,199,Friday,12,12,2024
1226,Clothing,2012,No,0,37,490,Thursday,13,4,2024
1905,Grocery,2746,Yes,5,24,301,Wednesday,25,9,2024
1303,Home,2763,Yes,5,33,100,Thursday,15,2,2024
1127,Grocery,1711,No,0,36,250,Monday,12,12,2024
1811,Grocery,1257,Yes,10,43,361,Saturday,20,5,2024
1982,Clothing,2464,Yes,10,16,190,Monday,28,2,2024
1223,Home,1672,No,0,16,313,Sunday,19,9,2024
1489,Clothing,1898,Yes,15,18,21,Friday,31,12,2024
1152,Personal Care,1540,No,0,22,89,Friday,12,6,2024
1354,Clothing,2967,No,0,23,449,Thursday,19,6,2024
1564,Grocery,2041,Yes,10,40,162,Wednesday,25,7,2024
1813,Clothing,1030,Yes,5,12,406,Friday,11,2,2024
1299,Clothing,384,Yes,10,27,489,Sunday,1,7,2024
1233,Electronics,441,No,0,26,370,Monday,28,5,2024
1551,Grocery,1442,No,0,29,357,Saturday,25,2,2024
1408,Personal Care,2089,Yes,10,20,63,Monday,1,4,2024
1407,Grocery,2508,No,0,10,285,Monday,28,1,2024
1348,Clothing,156,Yes,0,13,367,Wednesday,8,2,2024
1111,Home,1149,No,0,15,91,Saturday,5,9,2024
1258,Electronics,1438,Yes,30,33,450,Monday,12,8,2024
1352,Electronics,2099,No,0,24,439,Friday,22,12,2024
1814,Clothing,1773,Yes,10,26,446,Tuesday,20,1,2024
1672,Home,2150,Yes,20,21,344,Tuesday,19,7,2024
1921,Home,869,Yes,15,29,345,Wednesday,26,2,2024
1712,Home,1537,No,0,9,286,Monday,2,8,2024
1206,Electronics,2412,Yes,20,37,445,Tuesday,16,3,2024
1390,Electronics,2239,Yes,5,19,104,Saturday,7,9,2024
1140,Clothing,2907,No,0,10,236,Thursday,4,2,2024
1480,Grocery,2440,Yes,10,36,75,Thursday,4,10,2024
1935,Electronics,2842,No,0,14,438,Wednesday,22,1,2024
1768,Electronics,1677,Yes,0,31,317,Saturday,15,4,2024
1441,Grocery,604,Yes,30,25,72,Tuesday,28,6,2024
1972,Clothing,2044,Yes,5,25,413,Sunday,12,8,2024
1110,Home,887,Yes,5,16,237,Monday,5,4,2024
1157,Clothing,2415,Yes,5,38,68,Saturday,13,8,2024
1409,Personal Care,2515,No,0,17,487,Friday,25,4,2024
1300,Clothing,1142,Yes,10,30,386,Wednesday,24,2,2024
1908,Clothing,156,No,0,19,377,Friday,27,1,2024
1620,Electronics,2326,No,0,18,122,Tuesday,17,7,2024
1846,Electronics,2168,Yes,0,32,393,Monday,25,11,2024
1501,Electronics,1896,No,0,18,181,Saturday,7,5,2024
1202,Home,114,Yes,15,29,241,Wednesday,24,10,2024
1602,Clothing,289,No,0,6,89,Monday,2,8,2024
1384,Personal Care,2831,No,0,26,457,Tuesday,17,10,2024
1108,Electronics,444,Yes,15,28,307,Monday,21,2,2024
1919,Electronics,2365,Yes,15,13,157,Monday,8,11,2024
1154,Clothing,1487,Yes,15,22,94,Sunday,27,11,2024
1296,Home,1658,No,0,32,256,Tuesday,15,2,2024
1054,Electronics,2032,Yes,15,15,473,Thursday,17,4,2024
1273,Personal Care,203,No,0,18,209,Friday,12,4,2024
1300,Grocery,2598,No,0,37,476,Thursday,2,10,2024
1765,Electronics,105,No,0,15,119,Friday,19,2,2024
1627,Grocery,2019,No,0,6,64,Friday,21,4,2024
1227,Personal Care,956,Yes,10,15,36,Friday,5,1,2024
1679,Grocery,81,Yes,15,37,466,Thursday,13,2,2024
1412,Electronics,518,Yes,5,38,418,Saturday,23,5,2024
1141,Home,1331,No,0,20,372,Monday,21,12,2024
1154,Clothing,222,Yes,0,37,212,Monday,28,6,2024
1958,Clothing,1202,No,0,8,449,Tuesday,17,5,2024
1461,Personal Care,1936,No,0,10,84,Friday,7,12,2024
1652,Electronics,621,Yes,10,28,220,Sunday,21,6,2024
1911,Clothing,551,Yes,0,6,393,Thursday,16,9,2024
1606,Grocery,356,Yes,20,37,486,Monday,2,10,2024
1809,Home,1564,Yes,5,25,160,Wednesday,9,9,2024
1238,Clothing,2670,Yes,0,26,94,Sunday,9,1,2024
1193,Electronics,808,Yes,30,38,356,Tuesday,28,4,2024
1962,Home,1708,No,0,6,109,Friday,15,6,2024
1969,Electronics,1391,Yes,5,51,214,Sunday,16,8,2024
1910,Clothing,1099,No,0,37,129,Tuesday,19,9,2024
1667,Personal Care,2747,Yes,5,17,209,Tuesday,3,6,2024
1506,Home,2039,Yes,30,36,294,Tuesday,18,6,2024
1927,Electronics,1349,Yes,10,38,76,Friday,2,5,2024
1957,Grocery,1564,Yes,20,43,351,Monday,5,9,2024
1213,Personal Care,851,No,0,18,374,Wednesday,2,8,2024
1185,Personal Care,1704,No,0,11,371,Friday,5,2,2024
1355,Personal Care,1889,Yes,20,49,436,Sunday,10,8,2024
1352,Personal Care,2028,Yes,10,20,217,Thursday,20,8,2024
1612,Clothing,1680,Yes,10,41,244,Tuesday,22,2,2024
1653,Home,1128,No,0,6,240,Friday,20,8,2024
1726,Clothing,2467,No,0,12,69,Monday,1,10,2024
1836,Home,574,No,0,40,196,Wednesday,9,12,2024
1636,Grocery,2799,Yes,30,43,441,Thursday,13,7,2024
1473,Home,480,Yes,10,20,455,Wednesday,9,1,2024
1952,Personal Care,868,No,0,50,53,Saturday,23,7,2024
1390,Home,2601,Yes,5,29,35,Wednesday,23,8,2024
1935,Grocery,2666,Yes,30,40,398,Wednesday,23,6,2024
1604,Electronics,2022,No,0,34,88,Sunday,6,8,2024
1498,Personal Care,2246,Yes,20,9,304,Monday,28,12,2024
1029,Home,2284,Yes,0,45,202,Saturday,21,6,2024
1527,Personal Care,2608,Yes,30,31,52,Tuesday,26,10,2024
1025,Grocery,185,No,0,10,169,Thursday,1,7,2024
1063,Clothing,1996,No,0,19,288,Wednesday,16,8,2024
1804,Grocery,2119,Yes,5,51,444,Saturday,19,2,2024
1504,Clothing,1588,No,0,40,67,Tuesday,6,11,2024
1901,Personal Care,224,Yes,15,40,270,Sunday,16,1,2024
1898,Home,443,No,0,26,140,Tuesday,10,6,2024
1503,Electronics,2080,No,0,29,411,Sunday,16,12,2024
1894,Clothing,570,Yes,15,19,63,Sunday,1,8,2024
1027,Electronics,80,Yes,10,49,320,Saturday,21,11,2024
1290,Clothing,1350,Yes,5,25,187,Monday,31,12,2024
1010,Home,784,Yes,30,36,260,Saturday,13,8,2024
1575,Personal Care,1702,Yes,0,12,463,Friday,12,11,2024
1779,Grocery,2591,No,0,22,51,Friday,21,1,2024
1566,Clothing,2143,No,0,16,216,Thursday,11,2,2024
1913,Home,92,No,0,28,421,Thursday,21,9,2024
1306,Personal Care,2705,Yes,10,41,157,Thursday,19,12,2024
1885,Grocery,2713,Yes,10,16,65,Tuesday,7,5,2024
1393,Grocery,1551,No,0,39,266,Wednesday,27,10,2024
1430,Personal Care,2118,Yes,5,30,179,Wednesday,6,3,2024
1518,Electronics,257,Yes,0,50,85,Saturday,24,3,2024
1732,Personal Care,1763,No,0,35,154,Friday,20,3,2024
1316,Personal Care,2794,Yes,10,17,323,Wednesday,20,12,2024
1800,Clothing,2797,No,0,20,35,Tuesday,11,6,2024
1914,Grocery,2785,Yes,30,46,283,Sunday,1,8,2024
1527,Electronics,1684,Yes,10,23,458,Wednesday,14,2,2024
1905,Electronics,907,Yes,10,11,71,Tuesday,29,10,2024
1976,Clothing,1489,No,0,30,394,Wednesday,26,2,2024
1897,Home,2316,Yes,30,44,134,Wednesday,19,9,2024
1528,Electronics,105,No,0,20,199,Thursday,29,10,2024
1098,Clothing,2068,No,0,28,276,Thursday,12,9,2024
1269,Clothing,626,No,0,14,51,Tuesday,9,2,2024
1441,Clothing,2676,Yes,15,35,495,Wednesday,5,11,2024
1235,Home,1117,Yes,0,50,375,Saturday,3,1,2024
1218,Clothing,2160,Yes,20,27,288,Saturday,4,4,2024
1717,Clothing,534,Yes,30,52,364,Sunday,22,8,2024
1974,Personal Care,1096,No,0,40,464,Saturday,4,10,2024
1060,Home,1113,No,0,38,248,Tuesday,6,12,2024
1226,Electronics,1933,No,0,23,446,Wednesday,24,5,2024
1571,Personal Care,2661,No,0,29,499,Wednesday,5,10,2024
1131,Personal Care,2585,Yes,30,32,32,Wednesday,12,11,2024
1865,Personal Care,2395,No,0,19,190,Thursday,16,5,2024
1999,Personal Care,2149,No,0,48,277,Sunday,27,11,2024
1470,Home,1923,Yes,10,33,450,Friday,16,1,2024
1496,Electronics,765,Yes,5,32,41,Saturday,23,8,2024
1089,Electronics,1278,Yes,0,24,157,Sunday,9,11,2024
1916,Clothing,2609,Yes,30,21,365,Thursday,9,8,2024
1383,Electronics,2677,No,0,35,247,Saturday,19,12,2024
1013,Personal Care,701,No,0,28,28,Monday,18,8,2024
1918,Electronics,792,Yes,15,36,158,Tuesday,1,3,2024
